time;TSrock;TSrasp;offset;device
163043451368;119401156407231;104749806827893;-14651349579338;192.168.1.159
164043690301;119402156646164;104750807073177;-14651349572987;192.168.1.159
165043938858;119403156894721;104751807333118;-14651349561603;192.168.1.159
166044199374;119404157155237;104752807589269;-14651349565968;192.168.1.159
167044475056;119405157430919;104753807870928;-14651349559991;192.168.1.159
168044722155;119406157678018;104754808129781;-14651349548237;192.168.1.159
169044998713;119407157954576;104755808421675;-14651349532901;192.168.1.159
170045249604;119408158205467;104756808687914;-14651349517553;192.168.1.159
171045503120;119409158458983;104757808950653;-14651349508330;192.168.1.159
172045762177;119410158718040;104758809205159;-14651349512881;192.168.1.159
173046029693;119411158985556;104759809486192;-14651349499364;192.168.1.159
174046286417;119412159242280;104760809759343;-14651349482937;192.168.1.159
175046569975;119413159525838;104761810040651;-14651349485187;192.168.1.159
176046812991;119414159768854;104762810299318;-14651349469536;192.168.1.159
177047100631;119415160056494;104763810584253;-14651349472241;192.168.1.159
178047355314;119416160311177;104764810853936;-14651349457241;192.168.1.159
179047637412;119417160593275;104765811126182;-14651349467093;192.168.1.159
180047878970;119418160834833;104766811381104;-14651349453729;192.168.1.159
181048155819;119419161111682;104767811679586;-14651349432096;192.168.1.159
182048409044;119420161364907;104768811926745;-14651349438162;192.168.1.159
183048677434;119421161633297;104769812210151;-14651349423146;192.168.1.159
184048929200;119422161885063;104770812476616;-14651349408447;192.168.1.159
185049211299;119423162167162;104771812757089;-14651349410073;192.168.1.159
186049459565;119424162415428;104772813022681;-14651349392747;192.168.1.159
187049723581;119425162679444;104773813285892;-14651349393552;192.168.1.159
188049995180;119426162951043;104774813565315;-14651349385728;192.168.1.159
189050268529;119427163224392;104775813844894;-14651349379498;192.168.1.159
190050510962;119428163466825;104776814104370;-14651349362455;192.168.1.159
191050797436;119429163753299;104777814389131;-14651349364168;192.168.1.159
192051052702;119430164008565;104778814653235;-14651349355330;192.168.1.159
193051331301;119431164287164;104779814926383;-14651349360781;192.168.1.159
194051575483;119432164531346;104780815183946;-14651349347400;192.168.1.159
195051846208;119433164802071;104781815467631;-14651349334440;192.168.1.159
196052102348;119434165058211;104782815735229;-14651349322982;192.168.1.159
197052379781;119435165335644;104783816011923;-14651349323721;192.168.1.159
198052629213;119436165585076;104784816271015;-14651349314061;192.168.1.159
199052897604;119437165853467;104785816552726;-14651349300741;192.168.1.159
200053155203;119438166111066;104786816827018;-14651349284048;192.168.1.159
201053434385;119439166390248;104787817094136;-14651349296112;192.168.1.159
202053704235;119440166660098;104788817368390;-14651349291708;192.168.1.159
203053946959;119441166902822;104789817630598;-14651349272224;192.168.1.159
204054213017;119442167168880;104790817899200;-14651349269680;192.168.1.159
205054487532;119443167443395;104791818176162;-14651349267233;192.168.1.159
206054737548;119444167693411;104792818433098;-14651349260313;192.168.1.159
207055033939;119445167989802;104793818742579;-14651349247223;192.168.1.159
208055287163;119446168243026;104794819011398;-14651349231628;192.168.1.159
209055570137;119447168526000;104795819294966;-14651349231034;192.168.1.159
210055824236;119448168780099;104796819562379;-14651349217720;192.168.1.159
211056105169;119449169061032;104797819831703;-14651349229329;192.168.1.159
212056362185;119450169318048;104798820102018;-14651349216030;192.168.1.159
213056599951;119451169555814;104799820360451;-14651349195363;192.168.1.159
214056884675;119452169840538;104800820645765;-14651349194773;192.168.1.159
215057154232;119453170110095;104801820922603;-14651349187492;192.168.1.159
216057392873;119454170348736;104802821179156;-14651349169580;192.168.1.159
217057680805;119455170636668;104803821455938;-14651349180730;192.168.1.159
218057927905;119456170883768;104804821722397;-14651349161371;192.168.1.159
219058186671;119457171142534;104805821978142;-14651349164392;192.168.1.159
220058482477;119458171438340;104806822288744;-14651349149596;192.168.1.159
221058793452;119459171749315;104807822609913;-14651349139402;192.168.1.159
222059053384;119460172009247;104808822874387;-14651349134860;192.168.1.159
223059333150;119461172289013;104809823161754;-14651349127259;192.168.1.159
224059610291;119462172566154;104810823446409;-14651349119745;192.168.1.159
225059891807;119463172847670;104811823731144;-14651349116526;192.168.1.159
226060137156;119464173093019;104812823996389;-14651349096630;192.168.1.159
227060419838;119465173375701;104813824266458;-14651349109243;192.168.1.159
228060675687;119466173631550;104814824545276;-14651349086274;192.168.1.159
229060940578;119467173896441;104815824818234;-14651349078207;192.168.1.159
230061220636;119468174176499;104816825096681;-14651349079818;192.168.1.159
231061461318;119469174417181;104817825343804;-14651349073377;192.168.1.159
232061733501;119470174689364;104818825619214;-14651349070150;192.168.1.159
233061967475;119471174923338;104819825881633;-14651349041705;192.168.1.159
234062220699;119472175176562;104820826135096;-14651349041466;192.168.1.159
235062489090;119473175444953;104821826400106;-14651349044847;192.168.1.159
236062745522;119474175701385;104822826666602;-14651349034783;192.168.1.159
237063025288;119475175981151;104823826938699;-14651349042452;192.168.1.159
238063270346;119476176226209;104824827210806;-14651349015403;192.168.1.159
239063565278;119477176521141;104825827503383;-14651349017758;192.168.1.159
240063819961;119478176775824;104826827769675;-14651349006149;192.168.1.159
241064093310;119479177049173;104827828047159;-14651349002014;192.168.1.159
242064339534;119480177295397;104828828295246;-14651349000151;192.168.1.159
243064607925;119481177563788;104829828579138;-14651348984650;192.168.1.159
244064887107;119482177842970;104830828860725;-14651348982245;192.168.1.159
245065154623;119483178110486;104831829127450;-14651348983036;192.168.1.159
246065430306;119484178386169;104832829408072;-14651348978097;192.168.1.159
247065693155;119485178649018;104833829689298;-14651348959720;192.168.1.159
248065938796;119486178894659;104834829948124;-14651348946535;192.168.1.159
249066225853;119487179181716;104835830234011;-14651348947705;192.168.1.159
250066493077;119488179448940;104836830522018;-14651348926922;192.168.1.159
251066754759;119489179710622;104837830787386;-14651348923236;192.168.1.159
252067058734;119490180014597;104838831090855;-14651348923742;192.168.1.159
253067298541;119491180254404;104839831342002;-14651348912402;192.168.1.159
254067586765;119492180542628;104840831630342;-14651348912286;192.168.1.159
255067829781;119493180785644;104841831886137;-14651348899507;192.168.1.159
256068119464;119494181075327;104842832176442;-14651348898885;192.168.1.159
257068362188;119495181318051;104843832422273;-14651348895778;192.168.1.159
258068668203;119496181624066;104844832729427;-14651348894639;192.168.1.159
259068898386;119497181854249;104845832976796;-14651348877453;192.168.1.159
260069174944;119498182130807;104846833263582;-14651348867225;192.168.1.159
261069425251;119499182381114;104847833522929;-14651348858185;192.168.1.159
262069714058;119500182669921;104848833812820;-14651348857101;192.168.1.159
263069955908;119501182911771;104849834068833;-14651348842938;192.168.1.159
264070245590;119502183201453;104850834363317;-14651348838136;192.168.1.159
265070515439;119503183471302;104851834633848;-14651348837454;192.168.1.159
266070757580;119504183713443;104852834888834;-14651348824609;192.168.1.159
267071041137;119505183997000;104853835180070;-14651348816930;192.168.1.159
268071309820;119506184265683;104854835448611;-14651348817072;192.168.1.159
269071549919;119507184505782;104855835705014;-14651348800768;192.168.1.159
270071824727;119508184780590;104856835978482;-14651348802108;192.168.1.159
271072075033;119509185030896;104857836233867;-14651348797029;192.168.1.159
272072348383;119510185304246;104858836508388;-14651348795858;192.168.1.159
273072596941;119511185552804;104859836768940;-14651348783864;192.168.1.159
274072869415;119512185825278;104860837051429;-14651348773849;192.168.1.159
275073168430;119513186124293;104861837365328;-14651348758965;192.168.1.159
276073439154;119514186395017;104862837635868;-14651348759149;192.168.1.159
277073701129;119515186656992;104863837902493;-14651348754499;192.168.1.159
278073964561;119516186920424;104864838174255;-14651348746169;192.168.1.159
279074226536;119517187182399;104865838453195;-14651348729204;192.168.1.159
280074494926;119518187450789;104866838721663;-14651348729126;192.168.1.159
281074759817;119519187715680;104867838989325;-14651348726355;192.168.1.159
282075024124;119520187979987;104868839258107;-14651348721880;192.168.1.159
283075293099;119521188248962;104869839527160;-14651348721802;192.168.1.159
284075559448;119522188515311;104870839807538;-14651348707773;192.168.1.159
285075837464;119523188793327;104871840083664;-14651348709663;192.168.1.159
286076097688;119524189053551;104872840369599;-14651348683952;192.168.1.159
287076361412;119525189317275;104873840629707;-14651348687568;192.168.1.159
288076632136;119526189587999;104874840909399;-14651348678600;192.168.1.159
289076897027;119527189852890;104875841188858;-14651348664032;192.168.1.159
290077167167;119528190123030;104876841455345;-14651348667685;192.168.1.159
291077429142;119529190385005;104877841717658;-14651348667347;192.168.1.159
292077684116;119530190639979;104878841987257;-14651348652722;192.168.1.159
293077945215;119531190901078;104879842246329;-14651348654749;192.168.1.159
294078199314;119532191155177;104880842518097;-14651348637080;192.168.1.159
295078459247;119533191415110;104881842774190;-14651348640920;192.168.1.159
296078736096;119534191691959;104882843075756;-14651348616203;192.168.1.159
297079002737;119535191958600;104883843326572;-14651348632028;192.168.1.159
298079265878;119536192221741;104884843597176;-14651348624565;192.168.1.159
299079517935;119537192473798;104885843853531;-14651348620267;192.168.1.159
300079778159;119538192734022;104886844128137;-14651348605885;192.168.1.159
301080037800;119539192993663;104887844391286;-14651348602377;192.168.1.159
302080293941;119540193249804;104888844671241;-14651348578563;192.168.1.159
303080560290;119541193516153;104889844926392;-14651348589761;192.168.1.159
304080815556;119542193771419;104890845208238;-14651348563181;192.168.1.159
305081085113;119543194040976;104891845475205;-14651348565771;192.168.1.159
306081358171;119544194314034;104892845750572;-14651348563462;192.168.1.159
307081620728;119545194576591;104893846011838;-14651348564753;192.168.1.159
308081886786;119546194842649;104894846285466;-14651348557183;192.168.1.159
309082144385;119547195100248;104895846547992;-14651348552256;192.168.1.159
310082399067;119548195354930;104896846823694;-14651348531236;192.168.1.159
311082673000;119549195628863;104897847086945;-14651348541918;192.168.1.159
312082935265;119550195891128;104898847376481;-14651348514647;192.168.1.159
313083202781;119551196158644;104899847632229;-14651348526415;192.168.1.159
314083460089;119552196415952;104900847924399;-14651348491553;192.168.1.159
315083737230;119553196693093;104901848180631;-14651348512462;192.168.1.159
316083996579;119554196952442;104902848445966;-14651348506476;192.168.1.159
317084253011;119555197208874;104903848718310;-14651348490564;192.168.1.159
318084512360;119556197468223;104904848975129;-14651348493094;192.168.1.159
319084767918;119557197723781;104905849246088;-14651348477693;192.168.1.159
320085026100;119558197981963;104906849504446;-14651348477517;192.168.1.159
321085286908;119559198242771;104907849781814;-14651348460957;192.168.1.159
322085547716;119560198503579;104908850036950;-14651348466629;192.168.1.159
323085804439;119561198760302;104909850310451;-14651348449851;192.168.1.159
324086074581;119562199030444;104910850582461;-14651348447983;192.168.1.159
325086336263;119563199292126;104911850841576;-14651348450550;192.168.1.159
326086598237;119564199554100;104912851123404;-14651348430696;192.168.1.159
327086861961;119565199817824;104913851380256;-14651348437568;192.168.1.159
328087118977;119566200074840;104914851645861;-14651348428979;192.168.1.159
329087377159;119567200333022;104915851906976;-14651348426046;192.168.1.159
330087685509;119568200641372;104916852223009;-14651348418363;192.168.1.159
331087943108;119569200898971;104917852497997;-14651348400974;192.168.1.159
332088217040;119570201172903;104918852768606;-14651348404297;192.168.1.159
333088474056;119571201429919;104919853041633;-14651348388286;192.168.1.159
334088759364;119572201715227;104920853323338;-14651348391889;192.168.1.159
335089016088;119573201971951;104921853583758;-14651348388193;192.168.1.159
336089271937;119574202227800;104922853843354;-14651348384446;192.168.1.159
337089524286;119575202480149;104923854111998;-14651348368151;192.168.1.159
338089783344;119576202739207;104924854380598;-14651348358609;192.168.1.159
339090049401;119577203005264;104925854649744;-14651348355520;192.168.1.159
