time;TSrock;TSrasp;offset;device
126043472257;119364160029318;104744211369794;-14619948659524;192.168.1.154
127043801897;119365160358958;104745211700586;-14619948658372;192.168.1.154
128044133288;119366160690349;104746212032880;-14619948657469;192.168.1.154
129044463804;119367161020865;104747212362062;-14619948658803;192.168.1.154
130044791694;119368161348755;104748212692041;-14619948656714;192.168.1.154
131045122793;119369161679854;104749213023222;-14619948656632;192.168.1.154
132045454184;119370162011245;104750213355367;-14619948655878;192.168.1.154
133045783533;119371162340594;104751213685752;-14619948654842;192.168.1.154
134046113173;119372162670234;104752214016397;-14619948653837;192.168.1.154
135046443981;119373163001042;104753214349394;-14619948651648;192.168.1.154
136046779163;119374163336224;104754214680890;-14619948655334;192.168.1.154
137047107345;119375163664406;104755215011053;-14619948653353;192.168.1.154
138047436111;119376163993172;104756215366567;-14619948626605;192.168.1.154
139047794335;119377164351396;104757215699008;-14619948652388;192.168.1.154
140048126309;119378164683370;104758216032208;-14619948651162;192.168.1.154
141048456533;119379165013594;104759216363111;-14619948650483;192.168.1.154
142048786756;119380165343817;104760216693719;-14619948650098;192.168.1.154
143049115522;119381165672583;104761217023512;-14619948649071;192.168.1.154
144049447205;119382166004266;104762217351137;-14619948653129;192.168.1.154
145049765179;119383166322240;104763217668577;-14619948653663;192.168.1.154
146050087819;119384166644880;104764218005999;-14619948638881;192.168.1.154
147050424168;119385166981229;104765218333310;-14619948647919;192.168.1.154
148050753808;119386167310869;104766218663936;-14619948646933;192.168.1.154
149051081116;119387167638177;104767218993655;-14619948644522;192.168.1.154
150051409882;119388167966943;104768219316409;-14619948650534;192.168.1.154
151051734272;119389168291333;104769219646943;-14619948644390;192.168.1.154
152052064496;119390168621557;104770219976049;-14619948645508;192.168.1.154
153052390345;119391168947406;104771220305453;-14619948641953;192.168.1.154
154052719694;119392169276755;104772220633819;-14619948642936;192.168.1.154
155053049043;119393169606104;104773220962259;-14619948643845;192.168.1.154
156053378101;119394169935162;104774221291625;-14619948643537;192.168.1.154
157053704241;119395170261302;104775221618620;-14619948642682;192.168.1.154
158054032132;119396170589193;104776221947246;-14619948641947;192.168.1.154
159054361189;119397170918250;104777222276186;-14619948642064;192.168.1.154
160054688496;119398171245557;104778222603107;-14619948642450;192.168.1.154
161055016679;119399171573740;104779222933214;-14619948640526;192.168.1.154
162055345736;119400171902797;104780223265765;-14619948637032;192.168.1.154
163055682668;119401172239729;104781223596760;-14619948642969;192.168.1.154
164056014642;119402172571703;104782223939551;-14619948632152;192.168.1.154
165056360033;119403172917094;104783224279917;-14619948637177;192.168.1.154
166056822090;119404173379151;104784224745855;-14619948633296;192.168.1.154
167057159314;119405173716375;104785225080406;-14619948635969;192.168.1.154
168057491288;119406174048349;104786225411734;-14619948636615;192.168.1.154
169057822970;119407174380031;104787225744155;-14619948635876;192.168.1.154
170058151444;119408174708505;104788226069965;-14619948638540;192.168.1.154
171058477585;119409175034646;104789226398589;-14619948636057;192.168.1.154
172058806059;119410175363120;104790226738769;-14619948624351;192.168.1.154
173059147074;119411175704135;104791227070839;-14619948633296;192.168.1.154
174059477298;119412176034359;104792227400982;-14619948633377;192.168.1.154
175059806647;119413176363708;104793227732698;-14619948631010;192.168.1.154
176060137455;119414176694516;104794228070027;-14619948624489;192.168.1.154
177060480220;119415177037281;104795228403614;-14619948633667;192.168.1.154
178060807819;119416177364880;104796228734794;-14619948630086;192.168.1.154
179061138043;119417177695104;104797229066253;-14619948628851;192.168.1.154
180061468850;119418178025911;104798229395894;-14619948630017;192.168.1.154
181061800824;119419178357885;104799229727407;-14619948630478;192.168.1.154
182062130757;119420178687818;104800230059106;-14619948628712;192.168.1.154
183062460688;119421179017749;104801230389174;-14619948628575;192.168.1.154
184062790913;119422179347974;104802230720206;-14619948627768;192.168.1.154
185063122012;119423179679073;104803231052090;-14619948626983;192.168.1.154
186063475569;119424180032630;104804231405806;-14619948626824;192.168.1.154
187063804626;119425180361687;104805231735578;-14619948626109;192.168.1.154
188064131934;119426180688995;104806232061980;-14619948627015;192.168.1.154
189064458658;119427181015719;104807232390252;-14619948625467;192.168.1.154
190064785382;119428181342443;104808232712764;-14619948629679;192.168.1.154
191065101605;119429181658666;104809233031296;-14619948627370;192.168.1.154
192065425121;119430181982182;104810233359864;-14619948622318;192.168.1.154
193065753887;119431182310948;104811233689433;-14619948621515;192.168.1.154
194066084986;119432182642047;104812234019519;-14619948622528;192.168.1.154
195066412877;119433182969938;104813234347384;-14619948622554;192.168.1.154
196066739017;119434183296078;104814234670544;-14619948625534;192.168.1.154
197067061366;119435183618427;104815235000909;-14619948617518;192.168.1.154
198067398007;119436183955068;104816235330569;-14619948624499;192.168.1.154
199067725023;119437184282084;104817235666008;-14619948616076;192.168.1.154
200068060788;119438184617849;104818235998149;-14619948619700;192.168.1.154
201068387803;119439184944864;104819236324532;-14619948620332;192.168.1.154
202068716278;119440185273339;104820236653897;-14619948619442;192.168.1.154
203069044168;119441185601229;104821236985853;-14619948615376;192.168.1.154
204069378767;119442185935828;104822237315735;-14619948620093;192.168.1.154
205069707241;119443186264302;104823237647248;-14619948617054;192.168.1.154
206070037757;119444186594818;104824237976093;-14619948618725;192.168.1.154
207070365648;119445186922709;104825238307180;-14619948615529;192.168.1.154
208070697038;119446187254099;104826238638655;-14619948615444;192.168.1.154
209071027845;119447187584906;104827238969981;-14619948614925;192.168.1.154
210071358069;119448187915130;104828239301567;-14619948613563;192.168.1.154
211071692377;119449188249438;104829239632338;-14619948617100;192.168.1.154
212072020267;119450188577328;104830239967739;-14619948609589;192.168.1.154
213072355741;119451188912802;104831240301529;-14619948611273;192.168.1.154
214072686840;119452189243901;104832240632133;-14619948611768;192.168.1.154
215073017356;119453189574417;104833240959590;-14619948614827;192.168.1.154
216073343788;119454189900849;104834241291120;-14619948609729;192.168.1.154
217073675762;119455190232823;104835241624946;-14619948607877;192.168.1.154
218074009778;119456190566839;104836241959050;-14619948607789;192.168.1.154
219074341752;119457190898813;104837242289450;-14619948609363;192.168.1.154
220074671684;119458191228745;104838242620758;-14619948607987;192.168.1.154
221075124116;119459191681177;104839243076250;-14619948604927;192.168.1.154
222075461923;119460192018984;104840243409410;-14619948609574;192.168.1.154
223075791563;119461192348624;104841243740013;-14619948608611;192.168.1.154
224076119163;119462192676224;104842244065969;-14619948610255;192.168.1.154
225076446179;119463193003240;104843244408277;-14619948594963;192.168.1.154
226076787194;119464193344255;104844244735011;-14619948609244;192.168.1.154
227077114793;119465193671854;104845245067687;-14619948604167;192.168.1.154
228077444433;119466194001494;104846245394958;-14619948606536;192.168.1.154
229077772032;119467194329093;104847245722210;-14619948606883;192.168.1.154
230078098757;119468194655818;104848246049537;-14619948606281;192.168.1.154
231078425772;119469194982833;104849246375827;-14619948607006;192.168.1.154
232078748996;119470195306057;104850246707486;-14619948598571;192.168.1.154
233079082429;119471195639490;104851247039738;-14619948599752;192.168.1.154
234079411194;119472195968255;104852247368619;-14619948599636;192.168.1.154
235079742585;119473196299646;104853247701334;-14619948598312;192.168.1.154
236080074267;119474196631328;104854248053455;-14619948577873;192.168.1.154
237080436575;119475196993636;104855248397522;-14619948596114;192.168.1.154
238080768257;119476197325318;104856248736496;-14619948588822;192.168.1.154
239081109856;119477197666917;104857249069785;-14619948597132;192.168.1.154
240081438913;119478197995974;104858249396740;-14619948599234;192.168.1.154
241081765054;119479198322115;104859249722973;-14619948599142;192.168.1.154
242082091486;119480198648547;104860250050595;-14619948597952;192.168.1.154
243082418793;119481198975854;104861250381031;-14619948594823;192.168.1.154
244082749309;119482199306370;104862250716023;-14619948590347;192.168.1.154
245083083033;119483199640094;104863251046127;-14619948593967;192.168.1.154
246083412674;119484199969735;104864251371267;-14619948598468;192.168.1.154
247083736481;119485200293542;104865251701074;-14619948592468;192.168.1.154
248084068455;119486200625516;104866252034955;-14619948590561;192.168.1.154
249084399846;119487200956907;104867252361206;-14619948595701;192.168.1.154
250084725403;119488201282464;104868252710309;-14619948572155;192.168.1.154
251085078668;119489201635729;104869253052505;-14619948583224;192.168.1.154
252085414434;119490201971495;104870253382386;-14619948589109;192.168.1.154
253085744658;119491202301719;104871253712711;-14619948589008;192.168.1.154
254086075465;119492202632526;104872254044443;-14619948588083;192.168.1.154
255086406273;119493202963334;104873254370675;-14619948592659;192.168.1.154
256086730663;119494203287724;104874254698038;-14619948589686;192.168.1.154
257087057970;119495203615031;104875255028826;-14619948586205;192.168.1.154
258087389653;119496203946714;104876255360299;-14619948586415;192.168.1.154
259087731835;119497204288896;104877255704087;-14619948584809;192.168.1.154
260088062934;119498204619995;104878256035190;-14619948584805;192.168.1.154
261088393450;119499204950511;104879256361885;-14619948588626;192.168.1.154
262088719882;119500205276943;104880256692710;-14619948584233;192.168.1.154
263089049523;119501205606584;104881257023294;-14619948583290;192.168.1.154
264089380330;119502205937391;104882257353637;-14619948583754;192.168.1.154
265089710262;119503206267323;104883257684518;-14619948582805;192.168.1.154
266090040486;119504206597547;104884258011010;-14619948586537;192.168.1.154
267090366627;119505206923688;104885258338038;-14619948585650;192.168.1.154
268090692476;119506207249537;104886258667974;-14619948581563;192.168.1.154
269091021825;119507207578886;104887258999650;-14619948579236;192.168.1.154
270091353215;119508207910276;104888259329086;-14619948581190;192.168.1.154
271091687814;119509208244875;104889259661707;-14619948583168;192.168.1.154
272092015121;119510208572182;104890259993939;-14619948578243;192.168.1.154
273092363720;119511208920781;104891260344411;-14619948576370;192.168.1.154
274092696569;119512209253630;104892260675366;-14619948578264;192.168.1.154
275093149584;119513209706645;104893261129133;-14619948577512;192.168.1.154
276093478058;119514210035119;104894261454161;-14619948580958;192.168.1.154
277093800991;119515210358052;104895261791634;-14619948566418;192.168.1.154
278094137923;119516210694984;104896262120495;-14619948574489;192.168.1.154
279094466106;119517211023167;104897262448560;-14619948574607;192.168.1.154
280094795455;119518211352516;104898262778532;-14619948573984;192.168.1.154
281095123345;119519211680406;104899263102543;-14619948577863;192.168.1.154
282095472527;119520212029588;104900263463737;-14619948565851;192.168.1.154
283095812377;119521212369438;104901263797708;-14619948571730;192.168.1.154
284096150767;119522212707828;104902264142662;-14619948565166;192.168.1.154
285096494116;119523213051177;104903264480819;-14619948570358;192.168.1.154
286096824340;119524213381401;104904264808403;-14619948572998;192.168.1.154
287097151064;119525213708125;104905265137745;-14619948570380;192.168.1.154
288097479830;119526214036891;104906265467718;-14619948569173;192.168.1.154
289097809762;119527214366823;104907265798023;-14619948568800;192.168.1.154
290098137652;119528214694713;104908266125551;-14619948569162;192.168.1.154
291098474001;119529215031062;104909266468578;-14619948562484;192.168.1.154
292098819684;119530215376745;104910266810587;-14619948566158;192.168.1.154
293099152533;119531215709594;104911267142801;-14619948566793;192.168.1.154
294099484215;119532216041276;104912267472143;-14619948569133;192.168.1.154
295099812689;119533216369750;104913267806669;-14619948563081;192.168.1.154
296100147579;119534216704640;104914268138031;-14619948566609;192.168.1.154
297100478970;119535217036031;104915268471687;-14619948564344;192.168.1.154
298100810361;119536217367422;104916268805659;-14619948561763;192.168.1.154
299101142626;119537217699687;104917269135539;-14619948564148;192.168.1.154
300101471975;119538218029036;104918269465232;-14619948563804;192.168.1.154
301101800449;119539218357510;104919269790557;-14619948566953;192.168.1.154
302102126298;119540218683359;104920270117214;-14619948566145;192.168.1.154
303102452147;119541219009208;104921270442241;-14619948566967;192.168.1.154
304102777413;119542219334474;104922270772620;-14619948561854;192.168.1.154
305103105887;119543219662948;104923271101962;-14619948560986;192.168.1.154
306103436694;119544219993755;104924271461322;-14619948532433;192.168.1.154
307103794335;119545220351396;104925271790460;-14619948560936;192.168.1.154
308104123392;119546220680453;104926272118728;-14619948561725;192.168.1.154
309104450699;119547221007760;104927272444755;-14619948563005;192.168.1.154
310104775965;119548221333026;104928272776615;-14619948556411;192.168.1.154
311105107356;119549221664417;104929273103326;-14619948561091;192.168.1.154
312105434663;119550221991724;104930273435205;-14619948556519;192.168.1.154
313105765178;119551222322239;104931273766788;-14619948555451;192.168.1.154
314106095694;119552222652755;104932274098833;-14619948553922;192.168.1.154
315106430293;119553222987354;104933274431175;-14619948556179;192.168.1.154
316106760809;119554223317870;104934274758517;-14619948559353;192.168.1.154
317107086658;119555223643719;104935275090247;-14619948553472;192.168.1.154
318107411340;119556223968401;104936275417534;-14619948550867;192.168.1.154
319107743606;119557224300667;104937275744801;-14619948555866;192.168.1.154
320108068871;119558224625932;104938276075328;-14619948550604;192.168.1.154
321108397929;119559224954990;104939276398040;-14619948556950;192.168.1.154
322108719986;119560225277047;104940276728437;-14619948548610;192.168.1.154
323109050210;119561225607271;104941277056593;-14619948550678;192.168.1.154
324109378101;119562225935162;104942277384786;-14619948550376;192.168.1.154
325109705408;119563226262469;104943277712757;-14619948549712;192.168.1.154
326110032715;119564226589776;104944278034525;-14619948555251;192.168.1.154
327110354481;119565226911542;104945278360163;-14619948551379;192.168.1.154
328110679455;119566227236516;104946278684782;-14619948551734;192.168.1.154
329111005012;119567227562073;104947279009104;-14619948552969;192.168.1.154
330111492444;119568228049505;104948279505703;-14619948543802;192.168.1.154
331111827043;119569228384104;104949279835710;-14619948548394;192.168.1.154
332112154350;119570228711411;104950280167311;-14619948544100;192.168.1.154
333112486616;119571229043677;104951280496319;-14619948547358;192.168.1.154
334112814798;119572229371859;104952280823790;-14619948548069;192.168.1.154
335113139772;119573229696833;104953281150649;-14619948546184;192.168.1.154
336113467954;119574230025015;104954281479916;-14619948545099;192.168.1.154
337113796137;119575230353198;104955281809906;-14619948543292;192.168.1.154
338114124319;119576230681380;104956282139783;-14619948541597;192.168.1.154
339114459210;119577231016271;104957282494440;-14619948521831;192.168.1.154
340114830559;119578231387620;104958282847317;-14619948540303;192.168.1.154
341115161658;119579231718719;104959283178047;-14619948540672;192.168.1.154
342115492757;119580232049818;104960283509851;-14619948539967;192.168.1.154
343115824731;119581232381792;104961283841950;-14619948539842;192.168.1.154
344116154955;119582232712016;104962284174255;-14619948537761;192.168.1.154
345116486345;119583233043406;104963284505169;-14619948538237;192.168.1.154
346116815694;119584233372755;104964284830862;-14619948541893;192.168.1.154
347117143293;119585233700354;104965285161980;-14619948538374;192.168.1.154
348117470600;119586234027661;104966285492561;-14619948535100;192.168.1.154
349117801116;119587234358177;104967285821291;-14619948536886;192.168.1.154
350118129298;119588234686359;104968286149428;-14619948536931;192.168.1.154
351118457189;119589235014250;104969286478269;-14619948535981;192.168.1.154
352118786246;119590235343307;104970286808702;-14619948534605;192.168.1.154
353119116470;119591235673531;104971287135487;-14619948538044;192.168.1.154
354119442319;119592235999380;104972287486457;-14619948512923;192.168.1.154
355119792960;119593236350021;104973287812946;-14619948537075;192.168.1.154
356120115309;119594236672370;104974288171027;-14619948501343;192.168.1.154
357120488116;119595237045177;104975288518830;-14619948526347;192.168.1.154
358120825923;119596237382984;104976288852485;-14619948530499;192.168.1.154
359121158189;119597237715250;104977289181936;-14619948533314;192.168.1.154
360121486080;119598238043141;104978289509610;-14619948533531;192.168.1.154
361121810179;119599238367240;104979289835469;-14619948531771;192.168.1.154
362122134861;119600238691922;104980290162958;-14619948528964;192.168.1.154
363122463626;119601239020687;104981290492223;-14619948528464;192.168.1.154
364122786267;119602239343328;104982290815249;-14619948528079;192.168.1.154
365123112991;119603239670052;104983291143182;-14619948526870;192.168.1.154
366123439423;119604239996484;104984291498707;-14619948497777;192.168.1.154
367123799397;119605240356458;104985291829603;-14619948526855;192.168.1.154
368124126996;119606240684057;104986292158591;-14619948525466;192.168.1.154
369124455179;119607241012240;104987292487987;-14619948524253;192.168.1.154
370124784819;119608241341880;104988292819197;-14619948522683;192.168.1.154
371125116793;119609241673854;104989293149463;-14619948524391;192.168.1.154
372125445267;119610242002328;104990293478803;-14619948523525;192.168.1.154
373125774908;119611242331969;104991293806606;-14619948525363;192.168.1.154
374126102215;119612242659276;104992294137613;-14619948521663;192.168.1.154
375126432147;119613242989208;104993294467601;-14619948521607;192.168.1.154
376126760329;119614243317390;104994294795792;-14619948521598;192.168.1.154
377127089095;119615243646156;104995295125040;-14619948521116;192.168.1.154
378127417861;119616243974922;104996295471676;-14619948503246;192.168.1.154
379127765293;119617244322354;104997295802349;-14619948520005;192.168.1.154
380128119726;119618244676787;104998296184114;-14619948492673;192.168.1.154
381128510616;119619245067677;104999296549342;-14619948518335;192.168.1.154
382128844631;119620245401692;105000296896071;-14619948505621;192.168.1.154
383129189439;119621245746500;105001297232225;-14619948514275;192.168.1.154
384129665204;119622246222265;105002297708915;-14619948513350;192.168.1.154
385130002428;119623246559489;105003298043422;-14619948516067;192.168.1.154
386130334402;119624246891463;105004298372113;-14619948519350;192.168.1.154
387130662876;119625247219937;105005298703157;-14619948516780;192.168.1.154
388130992517;119626247549578;105006299033459;-14619948516119;192.168.1.154
389131320991;119627247878052;105007299363131;-14619948514921;192.168.1.154
390131655881;119628248212942;105008299700194;-14619948512748;192.168.1.154
391131990189;119629248547250;105009300033606;-14619948513644;192.168.1.154
