time;TSrock;TSrasp;offset;device
308098480698;23551037779770;23552018441848;980662078;192.168.1.154
309098791662;23552038090734;23553018756697;980665963;192.168.1.154
310099102625;23553038401697;23554019072304;980670607;192.168.1.154
311099429338;23554038728410;23555019402612;980674202;192.168.1.154
312099750801;23555039049873;23556019727977;980678104;192.168.1.154
313100083639;23556039382711;23557020074802;980692091;192.168.1.154
314100424644;23557039723716;23558020412459;980688743;192.168.1.154
315100748732;23558040047804;23559020758468;980710664;192.168.1.154
316101085653;23559040384725;23560021081402;980696677;192.168.1.154
317101393700;23560040692772;23561021395204;980702432;192.168.1.154
318101703205;23561041002277;23562021713765;980711488;192.168.1.154
319102013585;23562041312657;23563022021473;980708816;192.168.1.154
320102316089;23563041615161;23564022335626;980720465;192.168.1.154
321102624428;23564041923500;23565022649181;980725681;192.168.1.154
322102937433;23565042236505;23566022963739;980727234;192.168.1.154
323103242855;23566042541927;23567023272536;980730609;192.168.1.154
324103542442;23567042841514;23568023577663;980736149;192.168.1.154
325103860114;23568043159186;23569023900348;980741162;192.168.1.154
326104165535;23569043464607;23570024222826;980758219;192.168.1.154
327104505374;23570043804446;23571024557023;980752577;192.168.1.154
328104828004;23571044127076;23572024880964;980753888;192.168.1.154
329105129925;23572044428997;23573025189087;980760090;192.168.1.154
330105437097;23573044736169;23574025500986;980764817;192.168.1.154
331105757976;23574045057048;23575025825941;980768893;192.168.1.154
332106074481;23575045373553;23576026152653;980779100;192.168.1.154
333106398569;23576045697641;23577026478085;980780444;192.168.1.154
334106708949;23577046008021;23578026789777;980781756;192.168.1.154
335107027204;23578046326276;23579027113467;980787191;192.168.1.154
336107344001;23579046643073;23580027437934;980794861;192.168.1.154
337107652631;23580046951703;23581027750362;980798659;192.168.1.154
338107971177;23581047270249;23582028096049;980825800;192.168.1.154
339108332599;23582047631671;23583028439032;980807361;192.168.1.154
340108641812;23583047940884;23584028751031;980810147;192.168.1.154
341108964733;23584048263805;23585029075474;980811669;192.168.1.154
342109268113;23585048567185;23586029384823;980817638;192.168.1.154
343109573535;23586048872607;23587029695765;980823158;192.168.1.154
344109891498;23587049190570;23588030019334;980828764;192.168.1.154
345110208003;23588049507075;23589030338181;980831106;192.168.1.154
346110513716;23589049812788;23590030650063;980837275;192.168.1.154
347110815054;23590050114126;23591030955315;980841189;192.168.1.154
348111120184;23591050419256;23592031267696;980848440;192.168.1.154
349111424147;23592050723219;23593031575445;980852226;192.168.1.154
350111729569;23593051028641;23594031888305;980859664;192.168.1.154
351112053074;23594051352146;23595032225997;980873851;192.168.1.154
352112388245;23595051687317;23596032557428;980870111;192.168.1.154
353112699500;23596051998572;23597032891877;980893305;192.168.1.154
354113030588;23597052329660;23598033206880;980877220;192.168.1.154
355113353510;23598052652582;23599033534254;980881672;192.168.1.154
356113675556;23599052974628;23600033859719;980885091;192.168.1.154
357113995852;23600053294924;23601034185236;980890312;192.168.1.154
358114319649;23601053618721;23602034522978;980904257;192.168.1.154
359114681070;23602053980142;23603034929938;980949796;192.168.1.154
360115123866;23603054422938;23604035330434;980907496;192.168.1.154
361115438913;23604054737985;23605035659967;980921982;192.168.1.154
362115770876;23605055069948;23606035987017;980917069;192.168.1.154
363116082131;23606055381203;23607036303808;980922605;192.168.1.154
364116396011;23607055695083;23608036620153;980925070;192.168.1.154
365116727974;23608056027046;23609036957052;980930006;192.168.1.154
366117043312;23609056342384;23610037276821;980934437;192.168.1.154
367117351067;23610056650139;23611037585015;980934876;192.168.1.154
368117667864;23611056966936;23612037906003;980939067;192.168.1.154
369118090243;23612057389315;23613038340732;980951417;192.168.1.154
370118418706;23613057717778;23614038669088;980951310;192.168.1.154
371118743670;23614058042742;23615038995742;980953000;192.168.1.154
372119059883;23615058358955;23616039317688;980958733;192.168.1.154
373119376679;23616058675751;23617039636636;980960885;192.168.1.154
374119682392;23617058981464;23618039952527;980971063;192.168.1.154
375120009106;23618059308178;23619040282324;980974146;192.168.1.154
376120327069;23619059626141;23620040605748;980979607;192.168.1.154
377120642699;23620059941771;23621040925008;980983237;192.168.1.154
378120954245;23621060253317;23622041243320;980990003;192.168.1.154
379121279500;23622060578572;23623041573594;980995022;192.168.1.154
380121598046;23623060897118;23624041894850;980997732;192.168.1.154
381121914260;23624061213332;23625042216103;981002771;192.168.1.154
382122222598;23625061521670;23626042529930;981008260;192.168.1.154
383122528019;23626061827091;23627042840256;981013165;192.168.1.154
384122834899;23627062133971;23628043150506;981016535;192.168.1.154
385123136529;23628062435601;23629043460312;981024711;192.168.1.154
386123447201;23629062746273;23630043772025;981025752;192.168.1.154
387123752039;23630063051111;23631044081532;981030421;192.168.1.154
388124056002;23631063355074;23632044388519;981033445;192.168.1.154
389124371632;23632063670704;23633044711617;981040913;192.168.1.154
390124685512;23633063984584;23634045064214;981079630;192.168.1.154
391125054225;23634064353297;23635045403309;981050012;192.168.1.154
392125377438;23635064676510;23636045729478;981052968;192.168.1.154
393125699776;23636064998848;23637046053887;981055039;192.168.1.154
394126007239;23637065306311;23638046370646;981064335;192.168.1.154
395126317619;23638065616691;23639046681534;981064843;192.168.1.154
396126619541;23639065918613;23640046989552;981070939;192.168.1.154
397126936338;23640066235410;23641047315623;981080213;192.168.1.154
398127251967;23641066551039;23642047633065;981082026;192.168.1.154
399127580139;23642066879211;23643047963374;981084163;192.168.1.154
400127902477;23643067201549;23644048311945;981110396;192.168.1.154
401128256898;23644067555970;23645048655086;981099116;192.168.1.154
402128590903;23645067889975;23646048993039;981103064;192.168.1.154
403128941807;23646068240879;23647049346772;981105893;192.168.1.154
404129252164;23647068551236;23648049660467;981109231;192.168.1.154
405129559312;23648068858384;23649049976513;981118129;192.168.1.154
406129874335;23649069173407;23650050294318;981120911;192.168.1.154
407130184108;23650069483180;23651050606953;981123773;192.168.1.154
408130489798;23651069788870;23652050917718;981128848;192.168.1.154
409130796654;23652070095726;23653051229594;981133868;192.168.1.154
410131108178;23653070407250;23654051544783;981137533;192.168.1.154
411131427867;23654070726939;23655051868620;981141681;192.168.1.154
412131743183;23655071042255;23656052190232;981147977;192.168.1.154
413132061414;23656071360486;23657052511696;981151210;192.168.1.154
414132369729;23657071668801;23658052824121;981155320;192.168.1.154
415132672502;23658071971574;23659053132398;981160824;192.168.1.154
416132991900;23659072290972;23660053454804;981163832;192.168.1.154
417133304882;23660072603954;23661053772856;981168902;192.168.1.154
418133609988;23661072909060;23662054083871;981174811;192.168.1.154
419133926761;23662073225833;23663054406311;981180478;192.168.1.154
420134247617;23663073546689;23664054725157;981178468;192.168.1.154
421134557974;23664073857046;23665055061226;981204180;192.168.1.154
422134889622;23665074188694;23666055382107;981193413;192.168.1.154
