,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
2724,235508,3925.133333333333,3693.0,-36554,9358.069095826333,3376.75,23.63373707004114,1.8629394073415595,57496,-36554,Disp. 3
2725,235394,3923.233333333333,3693.0,-36554,9357.747234274122,3291.25,23.63903878296272,1.8637439996275684,57496,-36554,Disp. 3
2726,239188,3986.4666666666667,3693.0,-36554,9331.708938385,3291.25,23.88257954922741,1.8621112348410482,57496,-36554,Disp. 3
2727,240022,4000.366666666667,3754.0,-36554,9330.875134655435,3291.25,23.880381371281057,1.8580064090996808,57496,-36554,Disp. 3
2728,239961,3999.35,3754.0,-36554,9330.850354230897,3291.25,23.881535290427497,1.8583591586261197,57496,-36554,Disp. 3
2729,230879,3847.983333333333,3693.0,-36554,9270.401549988146,2977.25,24.71610795257001,1.933835055864989,57496,-36554,Disp. 3
2730,235739,3928.983333333333,3693.0,-36554,9235.687388716142,2965.0,25.06042819383996,1.9339754291167324,57496,-36554,Disp. 3
2731,234392,3906.5333333333333,3693.0,-36554,9239.039434748407,2977.25,25.039673404884173,1.9392306907503136,57496,-36554,Disp. 3
2732,236386,3939.766666666667,3754.0,-36554,9238.292619359052,2977.25,25.019004138052534,1.9285855555628737,57496,-36554,Disp. 3
2733,235704,3928.4,3754.0,-36554,9235.45447515778,2977.25,25.063753056690533,1.9339489057262538,57496,-36554,Disp. 3
2734,236133,3935.55,3794.5,-36554,9235.496615949807,2977.25,25.056832802850423,1.9315203159285084,57496,-36554,Disp. 3
2735,233141,3885.6833333333334,3794.5,-36554,9248.323498996475,3024.25,24.94575256006722,1.9389696533264906,57496,-36554,Disp. 3
2736,233501,3891.6833333333334,3856.0,-36554,9248.275545151082,3024.25,24.940953287690647,1.936986766736516,57496,-36554,Disp. 3
2737,244503,4075.05,3856.0,-36554,9397.719929792202,3024.25,23.11020279797267,1.8323990274108064,57496,-36554,Disp. 3
