time;TSrock;TSrasp;offset;device
150033707815;2358856194727774;38640354458943;-2320215840268831;192.168.1.175
151033923556;2358857194943515;38641354673592;-2320215840269923;192.168.1.175
152034138422;2358858195158381;38642354888666;-2320215840269715;192.168.1.175
153034350372;2358859195370331;38643355105832;-2320215840264499;192.168.1.175
154034570196;2358860195590155;38644355322293;-2320215840267862;192.168.1.175
155034789438;2358861195809397;38645355543811;-2320215840265586;192.168.1.175
156035007804;2358862196027763;38646355760901;-2320215840266862;192.168.1.175
157035223254;2358863196243213;38647355975917;-2320215840267296;192.168.1.175
158035438703;2358864196458662;38648356191970;-2320215840266692;192.168.1.175
159035652987;2358865196672946;38649356404394;-2320215840268552;192.168.1.175
160035866394;2358866196886353;38650356617297;-2320215840269056;192.168.1.175
161036076886;2358867197096845;38651356826350;-2320215840270495;192.168.1.175
162036327335;2358868197347294;38652357086438;-2320215840260856;192.168.1.175
163036548326;2358869197568285;38653357302082;-2320215840266203;192.168.1.175
164036763484;2358870197783443;38654357519558;-2320215840263885;192.168.1.175
165036980392;2358871198000351;38655357732349;-2320215840268002;192.168.1.175
166037192342;2358872198212301;38656357949768;-2320215840262533;192.168.1.175
167037408083;2358873198428042;38657358250299;-2320215840177743;192.168.1.175
168037741074;2358874198761033;38658358549236;-2320215840211797;192.168.1.175
169038032065;2358875199052024;38659358832654;-2320215840219370;192.168.1.175
170038316931;2358876199336890;38660359075572;-2320215840261318;192.168.1.175
171038535297;2358877199555256;38661359335786;-2320215840219470;192.168.1.175
172038818414;2358878199838373;38662359584093;-2320215840254280;192.168.1.175
173039043196;2358879200063155;38663359810584;-2320215840252571;192.168.1.175
174039283729;2358880200303688;38664360055760;-2320215840247928;192.168.1.175
175039518721;2358881200538680;38665360281103;-2320215840257577;192.168.1.175
176039736212;2358882200756171;38666360498094;-2320215840258077;192.168.1.175
177039952245;2358883200972204;38667360712158;-2320215840260046;192.168.1.175
178040166236;2358884201186195;38668360928684;-2320215840257511;192.168.1.175
179040382269;2358885201402228;38669361143137;-2320215840259091;192.168.1.175
180040597719;2358886201617678;38670361361051;-2320215840256627;192.168.1.175
181040813752;2358887201833711;38671361578817;-2320215840254894;192.168.1.175
182041031534;2358888202051493;38672361792194;-2320215840259299;192.168.1.175
183041243776;2358889202263735;38673362009571;-2320215840254164;192.168.1.175
184041464184;2358890202484143;38674362234558;-2320215840249585;192.168.1.175
